Period,Year,Price
174,2025,70.91847
175,2025,77.02889
176,2025,77.02889
177,2025,74.99228
178,2025,60.79248
179,2025,60.79247
180,2025,56.79249
181,2025,56.79249
182,2025,56.79249
183,2025,56.79249
184,2025,56.7925
185,2025,74.99243
186,2025,89.72234
187,2025,115.0505
188,2025,115.0505
189,2025,115.0505
190,2025,104.3427
191,2025,103.4006
192,2025,101.0775
193,2025,86.32103
194,2025,81.04038
195,2025,81.04037
196,2025,81.04037
197,2025,81.04037
198,2025,81.04038
199,2025,101.0772
200,2025,118.776
201,2025,120.9354
202,2025,118.9081
203,2025,101.077
204,2025,84.1265
205,2025,84.1265
206,2025,84.1265
207,2025,84.1265
208,2025,84.1265
209,2025,103.0504
210,2025,119.3038
211,2025,126.6632
212,2025,126.6632
213,2025,123.6832
214,2025,123.6805
215,2025,118.8818
216,2025,108.6721
217,2025,101.0796
218,2025,94.0183
219,2025,90.33053
220,2025,90.33052
221,2025,90.33053
222,2025,90.33053
223,2025,103.7497
224,2025,118.6621
225,2025,127.563
226,2025,119.3038
227,2025,118.3511
228,2025,101.0851
229,2025,95.52263
230,2025,92.03044
231,2025,92.03044
232,2025,101.0849
233,2025,108.6719
234,2025,123.6723
235,2025,128.7881
236,2025,127.6401
237,2025,126.6632
238,2025,126.6497
239,2025,123.9741
240,2025,108.6721
241,2025,108.6713
242,2025,101.078
243,2025,101.0751
244,2025,101.0719
245,2025,95.52237
246,2025,95.59372
247,2025,105.4966
248,2025,118.8811
249,2025,128.7881
250,2025,120.8522
251,2025,118.3587
252,2025,95.58598
253,2025,92.20533
254,2025,92.03043
255,2025,92.03044
256,2025,92.03044
257,2025,101.0619
258,2025,126.6404
259,2025,128.788
260,2025,127.65
261,2025,126.6583
262,2025,126.6405
263,2025,112.3941
264,2025,108.6721
265,2025,101.0553
266,2025,97.55324
267,2025,92.20485
268,2025,92.03044
269,2025,92.03044
270,2025,92.20496
271,2025,106.6156
272,2025,118.9556
273,2025,129.0065
274,2025,126.6632
275,2025,118.3794
276,2025,101.0886
277,2025,95.52213
278,2025,92.20522
279,2025,95.52213
280,2025,101.0767
281,2025,108.2989
282,2025,125.0735
283,2025,131.8986
284,2025,129.0065
285,2025,126.7163
286,2025,126.6795
287,2025,118.8842
288,2025,110.1094
289,2025,101.0823
290,2025,101.0808
291,2025,95.52244
292,2025,92.20522
293,2025,92.20522
294,2025,93.39607
295,2025,108.0878
296,2025,118.9111
297,2025,129.0065
298,2025,125.2398
299,2025,118.3956
300,2025,101.0816
301,2025,97.66438
302,2025,92.32681
303,2025,92.20522
304,2025,101.0816
305,2025,101.0822
306,2025,122.3855
307,2025,129.0065
308,2025,131.8986
309,2025,125.3652
310,2025,122.3855
311,2025,118.3956
312,2025,110.11
313,2025,108.6719
314,2025,108.672
315,2025,106.5746
316,2025,92.45271
317,2025,92.45271
318,2025,92.45271
319,2025,95.52184
320,2025,108.6847
321,2025,114.0219
322,2025,108.6838
323,2025,108.6831
324,2025,88.63889
325,2025,88.63888
326,2025,88.63888
327,2025,88.63889
328,2025,88.63889
329,2025,88.63889
330,2025,114.1814
331,2025,124.5486
332,2025,123.42
333,2025,114.217
334,2025,114.1814
335,2025,114.0497
336,2025,111.0986
337,2025,108.3146
338,2025,106.3625
339,2025,92.03022
340,2025,88.63889
341,2025,88.63889
342,2025,88.63889
343,2025,88.63889
344,2025,88.63889
345,2025,88.63889
346,2025,88.63889
347,2025,88.63889
348,2025,92.19801
349,2025,92.1983
350,2025,91.83086
351,2025,92.46243
352,2025,102.6945
353,2025,108.6681
354,2025,113.4877
355,2025,121.0796
356,2025,124.5486
357,2025,121.0833
358,2025,121.0734
359,2025,121.0734
360,2025,114.1874
361,2025,108.6647
362,2025,95.52193
363,2025,92.20998
364,2025,92.20998
365,2025,92.20998
366,2025,95.38379
367,2025,114.0277
368,2025,121.09
369,2025,124.5486
370,2025,124.5486
371,2025,120.8103
372,2025,114.1976
373,2025,111.5475
374,2025,108.6627
375,2025,108.6627
376,2025,106.6851
377,2025,108.6627
378,2025,114.1818
379,2025,121.0833
380,2025,121.083
381,2025,115.1544
382,2025,114.1922
383,2025,108.6715
384,2025,108.4695
385,2025,100.1933
386,2025,97.77956
387,2025,93.70413
388,2025,90.33118
389,2025,88.63889
390,2025,90.33118
391,2025,108.6672
392,2025,114.1851
393,2025,124.5486
394,2025,121.0834
395,2025,108.6767
396,2025,108.6724
397,2025,95.52263
398,2025,92.20496
399,2025,104.48
400,2025,108.6722
401,2025,108.6719
402,2025,121.0753
403,2025,124.5486
404,2025,161.6893
405,2025,124.5486
406,2025,121.0834
407,2025,114.3907
408,2025,110.3247
409,2025,108.6671
410,2025,108.6653
411,2025,100.1825
412,2025,91.69183
413,2025,91.5276
414,2025,91.6709
415,2025,108.654
416,2025,120.0221
417,2025,124.5486
418,2025,121.0833
419,2025,108.6454
420,2025,107.5812
421,2025,92.03042
422,2025,88.63887
423,2025,88.63887
424,2025,95.52269
425,2025,108.6492
426,2025,121.0834
427,2025,129.1201
428,2025,125.5382
429,2025,124.5486
430,2025,124.5296
431,2025,124.5059
432,2025,110.1094
433,2025,108.6714
434,2025,108.6425
435,2025,107.5748
436,2025,95.52261
437,2025,95.52176
438,2025,95.52261
439,2025,108.655
440,2025,118.023
441,2025,124.5367
442,2025,118.662
443,2025,114.0555
444,2025,106.7245
445,2025,92.03024
446,2025,88.63887
447,2025,88.63887
448,2025,88.63887
449,2025,95.5125
450,2025,114.1042
451,2025,124.5486
452,2025,124.5486
453,2025,124.5486
454,2025,124.5486
455,2025,121.0834
456,2025,114.166
457,2025,108.6696
458,2025,108.6681
459,2025,103.0503
460,2025,80.35081
461,2025,80.35081
462,2025,80.3508
463,2025,91.23066
464,2025,114.1665
465,2025,114.1885
466,2025,114.0293
467,2025,97.54623
468,2025,80.33609
469,2025,80.33608
470,2025,68.8763
471,2025,65.136
472,2025,66.85651
473,2025,80.33608
474,2025,114.1664
475,2025,114.7286
476,2025,114.1714
477,2025,114.1732
478,2025,114.1701
479,2025,114.1685
480,2025,108.6431
481,2025,101.1001
482,2025,80.5376
483,2025,77.33839
484,2025,75.94968
485,2025,75.94968
486,2025,75.94968
487,2025,75.94968
488,2025,77.33838
489,2025,90.09674
490,2025,77.33838
491,2025,75.94969
492,2025,66.59103
493,2025,63.73135
494,2025,47.65059
495,2025,63.73117
496,2025,63.89968
497,2025,75.94969
498,2025,78.3672
499,2025,108.6871
500,2025,108.6909
501,2025,108.6899
502,2025,108.6871
503,2025,108.6871
504,2025,108.6871
505,2025,101.0964
506,2025,101.0951
507,2025,80.53709
508,2025,77.33839
509,2025,77.33839
510,2025,77.33839
511,2025,77.33839
512,2025,77.33839
513,2025,83.51366
514,2025,76.4949
515,2025,74.99198
516,2025,40.69561
517,2025,1.815347
518,2025,1.815347
519,2025,66.59103
520,2025,66.59103
521,2025,75.10689
522,2025,77.33841
523,2025,108.6985
524,2025,110.423
525,2025,110.423
526,2025,110.423
527,2025,110.423
528,2025,110.4211
529,2025,101.0812
530,2025,77.33841
531,2025,77.33839
532,2025,77.33841
533,2025,77.3384
534,2025,86.21565
535,2025,101.081
536,2025,110.423
537,2025,115.423
538,2025,110.423
539,2025,101.0808
540,2025,77.33841
541,2025,77.33842
542,2025,77.33842
543,2025,77.33841
544,2025,77.33842
545,2025,77.33841
546,2025,108.687
547,2025,128.7831
548,2025,133.6995
549,2025,128.7831
550,2025,128.7831
551,2025,108.6802
552,2025,101.0841
553,2025,92.45182
554,2025,92.21045
555,2025,92.11143
556,2025,92.11143
557,2025,92.11143
558,2025,92.61801
559,2025,101.0837
560,2025,128.7759
561,2025,128.7831
562,2025,128.7752
563,2025,101.0933
564,2025,92.02647
565,2025,92.02647
566,2025,88.0265
567,2025,88.0265
568,2025,92.02647
569,2025,95.52218
570,2025,108.6717
571,2025,128.788
572,2025,128.7881
573,2025,128.788
574,2025,128.7758
575,2025,115.065
576,2025,108.6698
577,2025,101.0836
578,2025,101.0818
579,2025,100.388
580,2025,95.52229
581,2025,92.45185
582,2025,95.52184
583,2025,108.1454
584,2025,128.7881
585,2025,134.9488
586,2025,128.788
587,2025,108.6476
588,2025,95.70078
589,2025,92.03044
590,2025,92.03043
591,2025,92.03044
592,2025,92.03043
593,2025,101.0657
594,2025,110.1094
595,2025,128.9079
596,2025,132.3385
597,2025,128.788
598,2025,128.7831
599,2025,122.4046
600,2025,108.6721
601,2025,101.0591
602,2025,99.86529
603,2025,92.03043
604,2025,92.03043
605,2025,92.03043
606,2025,95.52261
607,2025,101.0762
608,2025,128.7796
609,2025,128.788
610,2025,128.7733
611,2025,108.4401
612,2025,101.0763
613,2025,95.52213
614,2025,94.85384
615,2025,94.85383
616,2025,100.554
617,2025,105.0773
618,2025,119.027
619,2025,129.4944
620,2025,129.2953
621,2025,128.788
622,2025,128.7831
623,2025,113.6298
624,2025,108.6715
625,2025,101.0862
626,2025,98.26344
627,2025,92.20493
628,2025,92.20507
629,2025,92.20468
630,2025,94.1428
631,2025,103.7504
632,2025,112.6237
633,2025,128.788
634,2025,118.9584
635,2025,108.7031
636,2025,108.2407
637,2025,101.0836
638,2025,101.0866
639,2025,101.0904
640,2025,101.088
641,2025,105.0546
642,2025,120.349
643,2025,128.788
644,2025,128.7881
645,2025,128.788
646,2025,120.349
647,2025,111.814
648,2025,108.6714
649,2025,106.9395
650,2025,103.0496
651,2025,91.97228
652,2025,91.2991
653,2025,91.29909
654,2025,91.29909
655,2025,91.95229
656,2025,106.9406
657,2025,113.7987
658,2025,106.9398
659,2025,84.60139
660,2025,80.06422
661,2025,80.04735
662,2025,80.04735
663,2025,80.04735
664,2025,80.04735
665,2025,80.06421
666,2025,106.9535
667,2025,120.7363
668,2025,120.7574
669,2025,113.8313
670,2025,113.8303
671,2025,113.8303
672,2025,110.0157
673,2025,106.9358
674,2025,100.4255
675,2025,80.53709
676,2025,80.04736
677,2025,80.04736
678,2025,80.04735
679,2025,80.04736
680,2025,80.04736
681,2025,80.04735
682,2025,78.36745
683,2025,74.99198
684,2025,40.69561
685,2025,1.815347
686,2025,1.815347
687,2025,1.815347
688,2025,1.815347
689,2025,1.815347
690,2025,76.49504
691,2025,106.9232
692,2025,113.8092
693,2025,113.8092
694,2025,113.8092
695,2025,113.809
696,2025,106.9208
697,2025,96.52804
698,2025,80.04737
699,2025,80.04736
700,2025,80.04737
701,2025,80.04736
702,2025,80.04737
703,2025,106.9204
704,2025,117.2224
705,2025,120.7775
706,2025,120.7363
707,2025,106.9204
708,2025,106.9162
709,2025,92.03022
710,2025,84.70142
711,2025,84.70142
712,2025,100.5111
713,2025,106.923
714,2025,118.8092
715,2025,120.9794
716,2025,149.7652
717,2025,122.5767
718,2025,119.6268
719,2025,118.9808
720,2025,112.6439
721,2025,108.6716
722,2025,106.9251
723,2025,96.55803
724,2025,96.55802
725,2025,96.55802
726,2025,96.55803
727,2025,106.9231
728,2025,118.9808
729,2025,120.7604
730,2025,119.6268
731,2025,106.9326
732,2025,84.70139
733,2025,80.04739
734,2025,66.85675
735,2025,63.89976
736,2025,63.73127
737,2025,66.85674
738,2025,106.9238
739,2025,120.7363
740,2025,120.765
741,2025,119.6267
742,2025,119.6267
743,2025,119.6267
744,2025,106.922
745,2025,96.55804
746,2025,96.53803
747,2025,96.53802
748,2025,94.30931
749,2025,94.30931
750,2025,96.53802
751,2025,103.9015
752,2025,119.6268
753,2025,120.7363
754,2025,119.6267
755,2025,103.9015
756,2025,76.23759
757,2025,72.23759
758,2025,67.53127
759,2025,63.90332
760,2025,65.06124
761,2025,68.79933
762,2025,106.9093
763,2025,109.047
764,2025,120.7238
765,2025,116.2044
766,2025,109.047
767,2025,109.047
768,2025,100.0879
769,2025,75.60955
770,2025,70.52705
771,2025,70.52706
772,2025,70.52706
773,2025,70.52705
774,2025,70.52705
775,2025,70.52706
776,2025,101.9088
777,2025,106.9088
778,2025,101.9088
779,2025,78.27807
780,2025,75.01952
781,2025,70.52707
782,2025,70.52706
783,2025,1.815347
784,2025,40.64653
785,2025,70.52706
786,2025,76.40639
787,2025,106.9088
788,2025,106.9268
789,2025,120.7363
790,2025,106.9243
791,2025,106.9088
792,2025,101.9088
793,2025,70.52119
794,2025,70.15275
795,2025,70.15275
796,2025,66.03815
797,2025,66.78091
798,2025,70.15276
799,2025,70.15276
800,2025,101.4409
801,2025,106.9015
802,2025,97.35213
803,2025,74.91048
804,2025,70.15276
805,2025,1.815347
806,2025,1.815347
807,2025,1.815347
808,2025,1.815347
809,2025,1.815347
810,2025,70.52119
811,2025,101.4409
812,2025,106.9119
813,2025,106.9069
814,2025,106.9015
815,2025,101.4409
816,2025,80.44685
817,2025,78.27805
818,2025,76.40631
819,2025,70.48875
820,2025,65.06104
821,2025,70.48875
822,2025,70.48874
823,2025,70.48874
824,2025,88.67902
825,2025,88.67902
826,2025,74.91096
827,2025,59.94322
828,2025,1.815347
829,2025,1.815347
830,2025,1.815347
831,2025,1.815347
832,2025,1.815347
833,2025,1.815347
834,2025,65.06105
835,2025,88.67902
836,2025,100.099
837,2025,100.0945
838,2025,100.0909
839,2025,100.0905
840,2025,100.0763
841,2025,88.67902
842,2025,80.44673
843,2025,76.40672
844,2025,75.01929
845,2025,75.01916
846,2025,74.91061
847,2025,74.91042
848,2025,74.91055
849,2025,65.06106
850,2025,59.94323
851,2025,1.815347
852,2025,1.815347
853,2025,1.815347
854,2025,1.815347
855,2025,1.815347
856,2025,1.815347
857,2025,1.815347
858,2025,1.815347
859,2025,74.91035
860,2025,88.67902
861,2025,94.20821
862,2025,94.20821
863,2025,94.20821
864,2025,83.74053
865,2025,75.01913
866,2025,64.36656
867,2025,64.36656
868,2025,64.36657
869,2025,64.36656
870,2025,64.36657
871,2025,66.0429
872,2025,94.20821
873,2025,100.0763
874,2025,97.87965
875,2025,75.01954
876,2025,65.06107
877,2025,64.36658
878,2025,64.36658
879,2025,64.36655
880,2025,64.36655
881,2025,64.36657
882,2025,76.40647
883,2025,100.0654
884,2025,100.0764
885,2025,100.0763
886,2025,100.0763
887,2025,100.067
888,2025,98.3364
889,2025,78.27811
890,2025,67.66912
891,2025,67.66912
892,2025,67.66911
893,2025,67.66912
894,2025,67.66912
895,2025,67.66911
896,2025,100.0742
897,2025,100.0771
898,2025,98.33639
899,2025,76.40616
900,2025,67.66911
901,2025,65.06109
902,2025,65.06109
903,2025,57.63023
904,2025,63.65697
905,2025,65.06109
906,2025,76.40672
907,2025,98.33638
908,2025,100.0646
909,2025,100.0687
910,2025,100.0691
911,2025,98.33639
912,2025,78.27824
913,2025,67.66911
914,2025,67.66911
915,2025,65.0611
916,2025,65.0611
917,2025,67.66911
918,2025,67.66911
919,2025,73.7467
920,2025,100.0557
921,2025,100.0961
922,2025,98.33638
923,2025,67.66911
924,2025,65.06109
925,2025,64.55989
926,2025,64.36656
927,2025,64.36657
928,2025,65.06108
929,2025,71.81087
930,2025,104.7488
931,2025,125.8221
932,2025,125.8573
933,2025,125.8542
934,2025,125.846
935,2025,125.8221
936,2025,108.6962
937,2025,104.7488
938,2025,100.0464
939,2025,100.0464
940,2025,95.52213
941,2025,95.52176
942,2025,100.055
943,2025,100.0589
944,2025,125.8221
945,2025,125.8531
946,2025,125.8221
947,2025,100.0608
948,2025,89.65768
949,2025,89.65767
950,2025,68.79906
951,2025,68.79906
952,2025,68.79906
953,2025,89.65768
954,2025,106.4381
955,2025,125.839
956,2025,126.1397
957,2025,125.924
958,2025,125.845
959,2025,125.8221
960,2025,108.5258
961,2025,104.7488
962,2025,100.072
963,2025,100.0714
964,2025,89.65768
965,2025,89.65768
966,2025,89.65769
967,2025,100.0785
968,2025,119.8816
969,2025,125.8221
970,2025,100.0785
971,2025,80.44653
972,2025,72.36855
973,2025,68.79906
974,2025,64.36658
975,2025,63.65733
976,2025,64.36658
977,2025,68.79906
978,2025,100.0692
979,2025,123.0051
980,2025,125.8658
981,2025,125.8676
982,2025,125.8458
983,2025,123.0051
984,2025,114.3081
985,2025,108.4013
986,2025,108.358
987,2025,80.44671
988,2025,78.27796
989,2025,74.91089
990,2025,74.91088
991,2025,74.91088
992,2025,74.91088
993,2025,91.74695
994,2025,76.40623
995,2025,74.91089
996,2025,74.91088
997,2025,68.79899
998,2025,40.64653
999,2025,1.815347
1000,2025,1.815347
1001,2025,68.79899
1002,2025,74.91089
1003,2025,107.3886
1004,2025,110.8426
1005,2025,110.8381
1006,2025,110.8346
1007,2025,110.8342
1008,2025,110.832
1009,2025,107.3886
1010,2025,80.44673
1011,2025,76.40672
1012,2025,75.01929
1013,2025,73.66558
1014,2025,73.66558
1015,2025,73.66558
1016,2025,79.0807
1017,2025,74.91073
1018,2025,70.28831
1019,2025,1.815347
1020,2025,1.815347
1021,2025,1.815347
1022,2025,1.815347
1023,2025,1.815347
1024,2025,1.815347
1025,2025,1.815347
1026,2025,1.815347
1027,2025,76.40658
1028,2025,101.6104
1029,2025,101.6104
1030,2025,110.8169
1031,2025,101.6104
1032,2025,101.6104
1033,2025,73.66559
1034,2025,70.28829
1035,2025,70.28828
1036,2025,70.28829
1037,2025,70.28828
1038,2025,70.28829
1039,2025,73.66559
1040,2025,101.6104
1041,2025,110.8098
1042,2025,101.6104
1043,2025,77.20625
1044,2025,70.2883
1045,2025,70.28828
1046,2025,63.82479
1047,2025,63.82498
1048,2025,65.06146
1049,2025,70.28829
1050,2025,103.0501
1051,2025,110.832
1052,2025,136.8456
1053,2025,136.8414
1054,2025,131.732
1055,2025,110.832
1056,2025,110.8152
1057,2025,104.0737
1058,2025,103.0499
1059,2025,77.64271
1060,2025,77.64271
1061,2025,73.66562
1062,2025,73.66562
1063,2025,77.6427
1064,2025,110.8034
1065,2025,110.8207
1066,2025,110.8034
1067,2025,77.6427
1068,2025,77.64269
1069,2025,73.66562
1070,2025,63.82473
1071,2025,15.93787
1072,2025,63.65697
1073,2025,73.66562
1074,2025,77.6427
1075,2025,110.8105
1076,2025,126.5361
1077,2025,112.1912
1078,2025,110.8127
1079,2025,110.8034
1080,2025,103.9864
1081,2025,101.4912
1082,2025,101.4429
1083,2025,88.83932
1084,2025,78.9993
1085,2025,78.9893
1086,2025,89.64425
1087,2025,102.7699
1088,2025,110.7994
1089,2025,110.832
1090,2025,110.7932
1091,2025,80.44672
1092,2025,77.43763
1093,2025,68.79899
1094,2025,68.79899
1095,2025,65.06139
1096,2025,66.78096
1097,2025,68.79933
1098,2025,80.44674
1099,2025,110.832
1100,2025,136.8273
1101,2025,118.2818
1102,2025,110.8034
1103,2025,110.8034
1104,2025,103.8578
1105,2025,95.19939
1106,2025,77.6427
1107,2025,77.64268
1108,2025,77.64268
1109,2025,77.64268
1110,2025,77.64268
1111,2025,77.64268
1112,2025,110.8034
1113,2025,110.832
1114,2025,110.8034
1115,2025,77.64269
1116,2025,68.799
1117,2025,65.06128
1118,2025,63.82524
1119,2025,65.06107
1120,2025,67.2964
1121,2025,73.66561
1122,2025,80.4464
1123,2025,122.1516
1124,2025,136.8127
1125,2025,126.1731
1126,2025,122.1516
1127,2025,122.0826
1128,2025,108.3573
1129,2025,101.4713
1130,2025,97.45401
1131,2025,94.86024
1132,2025,86.72131
1133,2025,86.7213
1134,2025,94.86023
1135,2025,101.5873
1136,2025,112.4415
1137,2025,126.6374
1138,2025,122.1516
1139,2025,101.6808
1140,2025,95.52194
1141,2025,86.7213
1142,2025,86.7213
1143,2025,95.52194
1144,2025,104.0023
1145,2025,104.0232
1146,2025,110.8129
1147,2025,131.732
1148,2025,136.9234
1149,2025,122.1516
1150,2025,122.1516
1151,2025,122.1516
1152,2025,110.7906
1153,2025,108.5263
1154,2025,108.0175
1155,2025,108.0185
1156,2025,108.0207
1157,2025,108.0217
1158,2025,108.0206
1159,2025,104.2617
1160,2025,108.0159
1161,2025,107.0368
1162,2025,84.03127
1163,2025,77.37975
1164,2025,73.37976
1165,2025,66.7812
1166,2025,63.66688
1167,2025,63.65687
1168,2025,63.6572
1169,2025,66.7812
1170,2025,80.44694
1171,2025,110.4747
1172,2025,121.1296
1173,2025,121.1485
1174,2025,121.1276
1175,2025,110.4747
1176,2025,110.4747
1177,2025,110.4747
1178,2025,108.0098
1179,2025,80.4464
1180,2025,75.32368
1181,2025,75.32368
1182,2025,75.32368
1183,2025,75.32368
1184,2025,90.09638
1185,2025,76.40639
1186,2025,75.32368
1187,2025,75.01923
1188,2025,73.37978
1189,2025,66.78119
1190,2025,66.78119
1191,2025,60.61507
1192,2025,40.64653
1193,2025,66.78119
1194,2025,75.32368
1195,2025,107.9046
1196,2025,107.9972
1197,2025,107.9986
1198,2025,108.0005
1199,2025,107.9964
1200,2025,107.9046
1201,2025,105.7586
1202,2025,75.32367
1203,2025,75.32367
1204,2025,75.32368
1205,2025,75.32367
1206,2025,75.32368
1207,2025,84.88869
1208,2025,107.9956
1209,2025,107.9964
1210,2025,107.9046
1211,2025,75.32368
1212,2025,73.37978
1213,2025,66.78119
1214,2025,66.78118
1215,2025,66.78118
1216,2025,71.617
1217,2025,75.32368
1218,2025,107.9954
1219,2025,121.1296
1220,2025,133.123
1221,2025,132.2517
1222,2025,121.1296
1223,2025,121.1003
1224,2025,107.9988
1225,2025,102.8197
1226,2025,103.7028
1227,2025,102.7805
1228,2025,101.0491
1229,2025,100.3657
1230,2025,103.6826
1231,2025,108.6344
1232,2025,121.131
1233,2025,121.1408
1234,2025,121.1193
1235,2025,108.0079
1236,2025,85.90482
1237,2025,85.90482
1238,2025,85.90482
1239,2025,84.87611
1240,2025,85.90482
1241,2025,106.4383
1242,2025,108.526
1243,2025,121.131
1244,2025,153.4698
1245,2025,132.2517
1246,2025,121.131
1247,2025,121.1296
1248,2025,109.9628
1249,2025,107.9983
1250,2025,107.9497
1251,2025,102.8462
1252,2025,100.0976
1253,2025,99.87369
1254,2025,107.9373
1255,2025,108.303
1256,2025,121.131
1257,2025,121.151
1258,2025,109.1228
1259,2025,107.9475
1260,2025,95.06172
1261,2025,85.90482
1262,2025,81.90371
1263,2025,80.7934
1264,2025,81.9037
1265,2025,85.90483
1266,2025,107.9846
1267,2025,121.131
1268,2025,143.3018
1269,2025,125.9901
1270,2025,121.131
1271,2025,121.128
1272,2025,108.5264
1273,2025,107.9738
1274,2025,101.5662
1275,2025,92.52001
1276,2025,86.27427
1277,2025,86.27427
1278,2025,92.52002
1279,2025,107.9862
1280,2025,121.1045
1281,2025,121.131
1282,2025,113.4818
1283,2025,103.0502
1284,2025,85.90482
1285,2025,81.90371
1286,2025,81.90371
1287,2025,68.79909
1288,2025,81.9037
1289,2025,85.90482
1290,2025,107.9983
1291,2025,121.1635
1292,2025,141.9355
1293,2025,123.8144
1294,2025,121.1507
1295,2025,121.131
1296,2025,108.7024
1297,2025,108.0008
1298,2025,106.438
1299,2025,99.11187
1300,2025,86.27427
1301,2025,86.27427
1302,2025,99.11187
1303,2025,108.0058
1304,2025,121.1296
1305,2025,121.131
1306,2025,108.3575
1307,2025,107.9534
1308,2025,85.87996
1309,2025,81.90369
1310,2025,81.90369
1311,2025,66.7812
1312,2025,81.47582
1313,2025,85.87994
1314,2025,107.9677
1315,2025,121.0999
1316,2025,136.6655
1317,2025,123.7943
1318,2025,121.1028
1319,2025,121.0999
1320,2025,114.1891
1321,2025,113.7241
1322,2025,110.0763
1323,2025,108.5261
1324,2025,108.5258
1325,2025,108.5261
1326,2025,99.58675
1327,2025,107.1884
1328,2025,113.6652
1329,2025,113.6652
1330,2025,106.4379
1331,2025,79.9262
1332,2025,76.40656
1333,2025,65.06097
1334,2025,63.65683
1335,2025,60.78814
1336,2025,63.6572
1337,2025,65.06097
1338,2025,79.9262
1339,2025,113.7392
1340,2025,121.0356
1341,2025,114.2582
1342,2025,113.7276
1343,2025,113.7272
1344,2025,113.6577
1345,2025,104.31
1346,2025,80.44673
1347,2025,78.27802
1348,2025,78.27802
1349,2025,76.40658
1350,2025,77.72752
1351,2025,76.40657
1352,2025,82.57243
1353,2025,76.40657
1354,2025,74.91089
1355,2025,1.815347
1356,2025,1.815347
1357,2025,1.815347
1358,2025,1.815347
1359,2025,1.815347
1360,2025,1.815347
1361,2025,1.815347
1362,2025,1.815347
1363,2025,76.40658
1364,2025,109.2582
1365,2025,109.2582
1366,2025,113.7098
1367,2025,109.2582
1368,2025,109.2029
1369,2025,76.40658
1370,2025,76.40658
1371,2025,76.40658
1372,2025,76.40658
1373,2025,76.40658
1374,2025,76.40658
1375,2025,76.40658
1376,2025,113.7049
1377,2025,113.7027
1378,2025,80.44638
1379,2025,76.40658
1380,2025,76.40659
1381,2025,65.06094
1382,2025,63.65714
1383,2025,52.26497
1384,2025,63.82479
1385,2025,76.40658
1386,2025,80.44677
1387,2025,121.0503
1388,2025,121.0597
1389,2025,121.0603
1390,2025,121.0503
1391,2025,121.0384
1392,2025,113.7081
1393,2025,93.98441
1394,2025,93.96442
1395,2025,93.96439
1396,2025,93.96439
1397,2025,93.96439
1398,2025,93.96442
1399,2025,113.6782
1400,2025,121.0503
1401,2025,121.0503
1402,2025,113.7141
1403,2025,85.84021
1404,2025,81.84025
1405,2025,81.84024
1406,2025,68.79893
1407,2025,65.06088
1408,2025,68.7992
1409,2025,85.84021
1410,2025,108.526
1411,2025,121.0508
1412,2025,121.0533
1413,2025,132.4929
1414,2025,121.0509
1415,2025,121.0508
1416,2025,113.7141
1417,2025,113.7077
1418,2025,106.6888
1419,2025,95.75979
1420,2025,93.9644
1421,2025,93.96439
1422,2025,98.32464
1423,2025,113.7141
1424,2025,121.0509
1425,2025,121.0509
1426,2025,120.9972
1427,2025,107.1737
1428,2025,85.84069
1429,2025,85.84068
1430,2025,81.84068
1431,2025,81.84068
1432,2025,84.78533
1433,2025,85.84068
1434,2025,107.174
1435,2025,121.0508
1436,2025,123.4926
1437,2025,139.334
1438,2025,121.256
1439,2025,121.0203
1440,2025,113.6861
1441,2025,113.6831
1442,2025,107.1733
1443,2025,102.9378
1444,2025,93.96439
1445,2025,93.96439
1446,2025,96.98869
1447,2025,113.7353
1448,2025,121.0508
1449,2025,121.0508
1450,2025,113.6963
1451,2025,107.1739
1452,2025,85.84068
1453,2025,85.84068
1454,2025,85.84068
1455,2025,85.84069
1456,2025,85.84069
1457,2025,107.1738
1458,2025,113.7077
1459,2025,121.0508
1460,2025,121.0991
1461,2025,124.6254
1462,2025,121.1119
1463,2025,121.0509
1464,2025,113.7113
1465,2025,107.1739
1466,2025,98.6373
1467,2025,93.9644
1468,2025,93.39455
1469,2025,93.39455
1470,2025,97.73978
1471,2025,113.7456
1472,2025,121.0509
1473,2025,121.0509
1474,2025,121.0291
1475,2025,113.7131
1476,2025,109.8682
1477,2025,97.52818
1478,2025,97.52817
1479,2025,90.9366
1480,2025,90.9366
1481,2025,90.9365
1482,2025,109.8682
1483,2025,121.046
1484,2025,121.0508
1485,2025,121.0508
1486,2025,121.0216
1487,2025,113.7409
1488,2025,111.7619
1489,2025,103.1087
1490,2025,97.70756
1491,2025,79.60471
1492,2025,72.54464
1493,2025,72.54464
1494,2025,72.54464
1495,2025,72.54464
1496,2025,88.54259
1497,2025,88.31412
1498,2025,75.58617
1499,2025,68.83453
1500,2025,67.17595
1501,2025,65.19196
1502,2025,63.13316
1503,2025,62.967
1504,2025,65.19197
1505,2025,65.19197
1506,2025,75.58617
1507,2025,97.71995
1508,2025,119.1848
1509,2025,110.4663
1510,2025,104.0326
1511,2025,97.71995
1512,2025,97.70573
1513,2025,79.60469
1514,2025,75.58601
1515,2025,74.20347
1516,2025,74.15603
1517,2025,74.15603
1518,2025,74.15603
1519,2025,65.19198
1520,2025,65.19198
1521,2025,65.19198
1522,2025,1.815347
1523,2025,1.815347
1524,2025,1.815347
1525,2025,1.815347
1526,2025,1.815347
1527,2025,1.815347
1528,2025,1.815347
